,track_id,lat,lon,speed,lon_acc,lat_acc,time
0,1,37.976969,23.737802,45.3400,0.0004,0.0258,0.000000
1,1,37.976964,23.737801,45.3400,-0.0001,0.0297,0.040000
2,1,37.976960,23.737800,45.3400,-0.0004,0.0336,0.080000
3,1,37.976955,23.737799,45.3399,-0.0008,0.0374,0.120000
4,1,37.976951,23.737798,45.3397,-0.0013,0.0413,0.160000
5,1,37.976946,23.737797,45.3395,-0.0020,0.0451,0.200000
6,1,37.976942,23.737796,45.3391,-0.0028,0.0489,0.240000
7,1,37.976938,23.737795,45.3374,-0.0211,0.0527,0.280000
8,1,37.976933,23.737794,45.3331,-0.0392,0.0564,0.320000
9,1,37.976929,23.737793,45.3280,-0.0309,0.0599,0.360000
10,1,37.976924,23.737792,45.3261,0.0038,0.0633,0.400000
11,1,37.976920,23.737791,45.3310,0.0646,0.0665,0.440000
12,1,37.976915,23.737790,45.3459,0.1430,0.0690,0.480000
13,1,37.976911,23.737789,45.3560,0.1061,0.0473,0.520000
14,1,37.976906,23.737788,45.3726,0.1240,0.0476,0.560000
15,1,37.976902,23.737787,45.3907,0.1281,0.0464,0.600000
16,1,37.976897,23.737786,45.4085,0.1185,0.0437,0.640000
17,1,37.976893,23.737785,45.4268,0.1363,0.0394,0.680000
18,1,37.976888,23.737784,45.4484,0.1631,0.0334,0.720000
19,1,37.976884,23.737783,45.4709,0.1488,0.0256,0.760000
20,1,37.976879,23.737782,45.4883,0.0935,0.0161,0.800000
21,1,37.976875,23.737781,45.4948,-0.0029,0.0048,0.840000
22,1,37.976871,23.737780,45.4883,-0.0880,-0.0082,0.880000
23,1,37.976866,23.737779,45.4715,-0.1456,-0.0228,0.920000
24,1,37.976862,23.737778,45.4451,-0.2201,-0.0390,0.960000
25,1,37.976857,23.737777,45.4069,-0.3114,-0.0567,1.000000
26,1,37.976853,23.737776,45.3542,-0.4193,-0.0761,1.040000
27,1,37.976848,23.737775,45.2851,-0.5416,-0.0966,1.080000
28,1,37.976844,23.737774,45.1991,-0.6526,-0.1169,1.120000
29,1,37.976839,23.737773,45.0987,-0.7420,-0.1367,1.160000
30,1,37.976835,23.737772,44.9869,-0.8100,-0.1559,1.200000
31,1,37.976830,23.737771,44.8669,-0.8564,-0.1745,1.240000
32,1,37.976826,23.737770,44.7395,-0.9138,-0.1924,1.280000
33,1,37.976821,23.737769,44.6027,-0.9855,-0.2095,1.320000
34,1,37.976817,23.737768,44.4575,-1.0315,-0.2258,1.360000
35,1,37.976812,23.737767,44.3069,-1.0611,-0.2412,1.400000
36,1,37.976808,23.737766,44.1521,-1.0877,-0.2557,1.440000
37,1,37.976803,23.737765,43.9918,-1.1389,-0.2693,1.480000
38,1,37.976799,23.737764,43.8224,-1.2147,-0.2820,1.520000
39,1,37.976794,23.737763,43.6425,-1.2832,-0.2934,1.560000
40,1,37.976790,23.737762,43.4546,-1.3262,-0.3026,1.600000
41,1,37.976786,23.737761,43.2627,-1.3390,-0.3094,1.640000
42,1,37.976782,23.737761,43.0700,-1.3386,-0.3137,1.680000
43,1,37.976777,23.737760,42.8774,-1.3354,-0.3155,1.720000
44,1,37.976773,23.737759,42.6835,-1.3588,-0.3149,1.760000
45,1,37.976769,23.737758,42.4855,-1.3906,-0.3116,1.800000
46,1,37.976765,23.737757,42.2860,-1.3806,-0.3057,1.840000
47,1,37.976761,23.737756,42.0912,-1.3245,-0.2972,1.880000
48,1,37.976757,23.737756,41.9074,-1.2279,-0.2870,1.920000
49,1,37.976753,23.737755,41.7362,-1.1499,-0.2751,1.960000
50,1,37.976749,23.737754,41.5738,-1.1065,-0.2617,2.000000
51,1,37.976745,23.737753,41.4182,-1.0537,-0.2468,2.040000
52,1,37.976741,23.737752,41.2713,-0.9870,-0.2305,2.080000
53,1,37.976737,23.737752,41.1355,-0.8986,-0.2127,2.120000
54,1,37.976733,23.737751,41.0139,-0.7916,-0.1939,2.160000
55,1,37.976729,23.737750,40.9071,-0.6914,-0.1754,2.200000
56,1,37.976725,23.737749,40.8135,-0.6085,-0.1577,2.240000
57,1,37.976721,23.737748,40.7301,-0.5500,-0.1407,2.280000
58,1,37.976717,23.737748,40.6533,-0.5159,-0.1244,2.320000
59,1,37.976712,23.737747,40.5826,-0.4665,-0.1090,2.360000
60,1,37.976708,23.737746,40.5203,-0.3984,-0.0945,2.400000
61,1,37.976704,23.737745,40.4670,-0.3425,-0.0810,2.440000
62,1,37.976700,23.737745,40.4203,-0.3060,-0.0684,2.480000
63,1,37.976696,23.737744,40.3775,-0.2890,-0.0569,2.520000
64,1,37.976692,23.737743,40.3382,-0.2566,-0.0462,2.560000
65,1,37.976688,23.737742,40.3046,-0.2089,-0.0367,2.600000
66,1,37.976684,23.737742,40.2771,-0.1734,-0.0281,2.640000
67,1,37.976680,23.737741,40.2537,-0.1524,-0.0206,2.680000
68,1,37.976677,23.737740,40.2318,-0.1508,-0.0142,2.720000
69,1,37.976673,23.737739,40.2101,-0.1515,-0.0088,2.760000
70,1,37.976669,23.737739,40.1888,-0.1441,-0.0045,2.800000
71,1,37.976665,23.737738,40.1683,-0.1404,-0.0013,2.840000
72,1,37.976661,23.737737,40.1484,-0.1355,0.0009,2.880000
73,1,37.976657,23.737736,40.1326,-0.1365,0.0020,2.920000
74,1,37.976653,23.737736,40.1158,-0.1429,0.0024,2.960000
75,1,37.976649,23.737735,40.0975,-0.1491,0.0024,3.000000
76,1,37.976645,23.737734,40.0782,-0.1474,0.0025,3.040000
77,1,37.976641,23.737733,40.0590,-0.1365,0.0024,3.080000
78,1,37.976637,23.737733,40.0414,-0.1151,0.0023,3.120000
79,1,37.976633,23.737732,40.0264,-0.0877,0.0022,3.160000
80,1,37.976629,23.737731,40.0144,-0.0644,0.0020,3.200000
81,1,37.976625,23.737730,40.0049,-0.0449,0.0019,3.240000
82,1,37.976621,23.737730,39.9972,-0.0300,0.0017,3.280000
83,1,37.976617,23.737729,39.9908,-0.0204,0.0016,3.320000
84,1,37.976613,23.737728,39.9856,-0.0044,0.0015,3.360000
85,1,37.976609,23.737727,39.9828,0.0194,0.0014,3.400000
86,2,37.977468,23.737610,29.9975,0.0403,-0.1150,0.000000
87,2,37.977465,23.737612,29.9997,-0.0097,-0.1332,0.040000
88,2,37.977462,23.737613,29.9961,-0.0405,-0.1517,0.080000
89,2,37.977460,23.737615,29.9880,-0.0713,-0.1704,0.120000
90,2,37.977457,23.737617,29.9735,-0.1310,-0.1895,0.160000
91,2,37.977454,23.737619,29.9482,-0.2195,-0.2088,0.200000
92,2,37.977452,23.737620,29.9082,-0.3368,-0.2285,0.240000
93,2,37.977449,23.737622,29.8526,-0.4358,-0.2484,0.280000
94,2,37.977446,23.737624,29.7847,-0.5059,-0.2684,0.320000
95,2,37.977444,23.737626,29.7069,-0.5748,-0.2884,0.360000
96,2,37.977441,23.737627,29.6193,-0.6423,-0.3085,0.400000
97,2,37.977438,23.737629,29.5200,-0.7375,-0.3288,0.440000
98,2,37.977436,23.737631,29.4055,-0.8519,-0.3484,0.480000
99,2,37.977433,23.737633,29.6239,-0.4487,-0.2400,0.520000
100,2,37.977430,23.737634,29.5559,-0.4955,-0.2553,0.560000
101,2,37.977428,23.737636,29.4819,-0.5323,-0.2687,0.600000
102,2,37.977425,23.737638,29.4026,-0.5691,-0.2802,0.640000
103,2,37.977422,23.737639,29.3170,-0.6203,-0.2896,0.680000
104,2,37.977420,23.737641,29.2233,-0.6814,-0.2971,0.720000
105,2,37.977417,23.737643,29.1212,-0.7360,-0.3025,0.760000
106,2,37.977415,23.737645,29.0125,-0.7741,-0.3059,0.800000
107,2,37.977412,23.737646,28.8998,-0.7907,-0.3071,0.840000
108,2,37.977409,23.737648,28.7848,-0.8067,-0.3063,0.880000
109,2,37.977407,23.737650,28.6675,-0.8221,-0.3033,0.920000
110,2,37.977404,23.737652,28.5485,-0.8309,-0.2983,0.960000
111,2,37.977402,23.737653,28.4287,-0.8332,-0.2912,1.000000
112,2,37.977399,23.737655,28.3101,-0.8140,-0.2820,1.040000
113,2,37.977397,23.737657,28.1943,-0.7942,-0.2707,1.080000
114,2,37.977394,23.737658,28.0814,-0.7737,-0.2572,1.120000
115,2,37.977392,23.737660,27.9719,-0.7468,-0.2417,1.160000
116,2,37.977390,23.737662,27.8668,-0.7133,-0.2240,1.200000
117,2,37.977387,23.737664,27.7681,-0.6583,-0.2041,1.240000
118,2,37.977385,23.737665,27.6775,-0.5988,-0.1820,1.280000
119,2,37.977382,23.737667,27.5956,-0.5387,-0.1579,1.320000
120,2,37.977380,23.737669,27.5225,-0.4774,-0.1317,1.360000
121,2,37.977378,23.737670,27.4582,-0.4153,-0.1035,1.400000
122,2,37.977375,23.737672,27.4039,-0.3383,-0.0733,1.440000
123,2,37.977373,23.737674,27.3618,-0.2473,-0.0413,1.480000
124,2,37.977371,23.737675,27.3330,-0.1526,-0.0079,1.520000
125,2,37.977368,23.737677,27.3175,-0.0621,0.0264,1.560000
126,2,37.977366,23.737679,27.3141,0.0145,0.0603,1.600000
127,2,37.977364,23.737680,27.3207,0.0768,0.0934,1.640000
128,2,37.977361,23.737682,27.3363,0.1399,0.1258,1.680000
129,2,37.977359,23.737684,27.3609,0.2025,0.1574,1.720000
130,2,37.977357,23.737685,27.3945,0.2634,0.1882,1.760000
131,2,37.977354,23.737687,27.4363,0.3181,0.2182,1.800000
132,2,37.977352,23.737689,27.4845,0.3502,0.2473,1.840000
133,2,37.977349,23.737690,27.5368,0.3765,0.2755,1.880000
134,2,37.977347,23.737692,27.5925,0.3971,0.3030,1.920000
135,2,37.977345,23.737694,27.6510,0.4159,0.3297,1.960000
136,2,37.977342,23.737695,27.7121,0.4329,0.3558,2.000000
137,2,37.977340,23.737697,27.7740,0.4273,0.3810,2.040000
138,2,37.977337,23.737699,27.8347,0.4159,0.4056,2.080000
139,2,37.977335,23.737700,27.8934,0.3988,0.4296,2.120000
140,2,37.977332,23.737702,27.9494,0.3798,0.4531,2.160000
141,2,37.977330,23.737704,28.0026,0.3591,0.4760,2.200000
142,2,37.977327,23.737706,28.0512,0.3158,0.4983,2.240000
143,2,37.977325,23.737707,28.0932,0.2666,0.5200,2.280000
144,2,37.977322,23.737709,28.1276,0.2118,0.5413,2.320000
145,2,37.977320,23.737711,28.1537,0.1513,0.5622,2.360000
146,2,37.977317,23.737712,28.1710,0.0890,0.5829,2.400000
147,2,37.977315,23.737714,28.1782,0.0100,0.6033,2.440000
148,2,37.977312,23.737716,28.1732,-0.0788,0.6235,2.480000
149,2,37.977310,23.737717,28.1555,-0.1675,0.6437,2.520000
150,2,37.977307,23.737719,28.1249,-0.2574,0.6640,2.560000
151,2,37.977305,23.737720,28.0820,-0.3384,0.6848,2.600000
152,2,37.977302,23.737722,28.0283,-0.4066,0.7064,2.640000
153,2,37.977299,23.737724,27.9649,-0.4744,0.7288,2.680000
154,2,37.977297,23.737725,27.8921,-0.5368,0.7516,2.720000
155,2,37.977294,23.737727,27.8107,-0.5942,0.7750,2.760000
156,2,37.977292,23.737728,27.7214,-0.6455,0.7989,2.800000
157,2,37.977289,23.737730,27.6263,-0.6750,0.8233,2.840000
158,2,37.977287,23.737731,27.5271,-0.7022,0.8482,2.880000
159,2,37.977284,23.737733,27.4242,-0.7270,0.8735,2.920000
160,2,37.977282,23.737734,27.3181,-0.7468,0.8991,2.960000
161,2,37.977279,23.737736,27.2095,-0.7617,0.9249,3.000000
162,2,37.977277,23.737737,27.1003,-0.7548,0.9510,3.040000
163,2,37.977274,23.737738,26.9923,-0.7456,0.9773,3.080000
164,2,37.977272,23.737740,26.8857,-0.7340,1.0036,3.120000
165,2,37.977269,23.737741,26.7812,-0.7175,1.0298,3.160000
166,2,37.977267,23.737742,26.6794,-0.6961,1.0559,3.200000
167,2,37.977264,23.737744,26.5823,-0.6528,1.0819,3.240000
168,2,37.977262,23.737745,26.4916,-0.6072,1.1078,3.280000
169,2,37.977260,23.737746,26.4076,-0.5592,1.1333,3.320000
170,2,37.977257,23.737747,26.3309,-0.5063,1.1583,3.360000
171,2,37.977255,23.737748,26.2621,-0.4484,1.1829,3.400000
172,2,37.977252,23.737750,26.2033,-0.3688,1.2069,3.440000
173,2,37.977250,23.737751,26.1561,-0.2868,1.2303,3.480000
174,2,37.977248,23.737752,26.1208,-0.2025,1.2528,3.520000
175,2,37.977245,23.737753,26.0988,-0.1036,1.2744,3.560000
176,2,37.977243,23.737754,26.0914,0.0003,1.2949,3.600000
177,2,37.977240,23.737755,26.0994,0.1115,1.3145,3.640000
178,2,37.977238,23.737756,26.1226,0.2110,1.3330,3.680000
179,2,37.977235,23.737757,26.1593,0.2984,1.3503,3.720000
180,2,37.977233,23.737758,26.2099,0.4044,1.3662,3.760000
181,2,37.977230,23.737759,26.2767,0.5242,1.3809,3.800000
182,2,37.977228,23.737760,26.3608,0.6432,1.3944,3.840000
183,2,37.977225,23.737761,26.4615,0.7557,1.4062,3.880000
184,2,37.977223,23.737761,26.5770,0.8492,1.4149,3.920000
185,2,37.977220,23.737762,26.7060,0.9428,1.4201,3.960000
186,2,37.977218,23.737763,26.8485,1.0363,1.4219,4.000000
187,2,37.977215,23.737764,27.0031,1.1104,1.4205,4.040000
188,2,37.977213,23.737765,27.1683,1.1837,1.4159,4.080000
189,2,37.977210,23.737766,27.3435,1.2504,1.4079,4.120000
190,2,37.977207,23.737766,27.5278,1.3086,1.3966,4.160000
191,2,37.977205,23.737767,27.7198,1.3583,1.3821,4.200000
192,2,37.977202,23.737768,27.9170,1.3799,1.3647,4.240000
193,2,37.977199,23.737768,28.1172,1.4007,1.3442,4.280000
194,2,37.977197,23.737769,28.3203,1.4207,1.3207,4.320000
195,2,37.977194,23.737770,28.5257,1.4322,1.2944,4.360000
196,2,37.977191,23.737770,28.7322,1.4351,1.2654,4.400000
197,2,37.977188,23.737771,28.9370,1.4100,1.2338,4.440000
198,2,37.977185,23.737772,29.1382,1.3840,1.1996,4.480000
199,2,37.977182,23.737772,29.3356,1.3573,1.1626,4.520000
200,2,37.977179,23.737773,29.5285,1.3220,1.1232,4.560000
201,2,37.977176,23.737773,29.7157,1.2781,1.0814,4.600000
202,2,37.977173,23.737774,29.8946,1.2063,1.0374,4.640000
203,2,37.977170,23.737774,30.0618,1.1154,0.9912,4.680000
204,2,37.977167,23.737775,30.2158,1.0238,0.9429,4.720000
205,2,37.977164,23.737775,30.3579,0.9503,0.8926,4.760000
206,2,37.977161,23.737776,30.4908,0.8954,0.8405,4.800000
207,2,37.977158,23.737776,30.6158,0.8406,0.7868,4.840000
208,2,37.977155,23.737776,30.7316,0.7677,0.7315,4.880000
209,2,37.977152,23.737777,30.8227,0.7102,0.7022,4.920000
210,2,37.977149,23.737777,30.9076,0.6425,0.6713,4.960000
211,2,37.977146,23.737778,30.9857,0.5773,0.6402,5.000000
212,2,37.977142,23.737778,31.0574,0.5156,0.6092,5.040000
213,2,37.977139,23.737778,31.1234,0.4578,0.5785,5.080000
214,2,37.977136,23.737779,31.1840,0.4045,0.5478,5.120000
215,2,37.977133,23.737779,31.2383,0.3312,0.5174,5.160000
216,2,37.977130,23.737780,31.2836,0.2429,0.4871,5.200000
217,2,37.977127,23.737780,31.3197,0.1692,0.4571,5.240000
218,2,37.977124,23.737780,31.3485,0.1127,0.4274,5.280000
219,2,37.977121,23.737781,31.3728,0.0769,0.3981,5.320000
220,2,37.977117,23.737781,31.3923,0.0166,0.3693,5.360000
221,2,37.977114,23.737781,31.4030,-0.0734,0.3405,5.400000
222,3,37.977634,23.737502,14.6204,-0.0127,0.2705,0.000000
223,3,37.977633,23.737504,14.6197,0.0030,0.3112,0.040000
224,3,37.977632,23.737505,14.6208,0.0127,0.3516,0.080000
225,3,37.977632,23.737507,14.6233,0.0223,0.3915,0.120000
226,3,37.977631,23.737508,14.6278,0.0410,0.4310,0.160000
227,3,37.977630,23.737510,14.6357,0.0688,0.4701,0.200000
228,3,37.977629,23.737512,14.6483,0.1056,0.5088,0.240000
229,3,37.977629,23.737513,14.6655,0.1339,0.5473,0.280000
230,3,37.977628,23.737515,14.6862,0.1532,0.5854,0.320000
231,3,37.977627,23.737516,14.7099,0.1762,0.6230,0.360000
232,3,37.977626,23.737518,14.7372,0.2028,0.6602,0.400000
233,3,37.977626,23.737520,14.7692,0.2422,0.6969,0.440000
234,3,37.977625,23.737521,14.8074,0.2876,0.7320,0.480000
235,3,37.977624,23.737523,14.7400,0.1548,0.5156,0.520000
236,3,37.977623,23.737524,14.7636,0.1730,0.5472,0.560000
237,3,37.977623,23.737526,14.7896,0.1881,0.5754,0.600000
238,3,37.977622,23.737528,14.8178,0.2032,0.6001,0.640000
239,3,37.977621,23.737529,14.8486,0.2249,0.6213,0.680000
240,3,37.977620,23.737531,14.8828,0.2497,0.6389,0.720000
241,3,37.977620,23.737532,14.9202,0.2693,0.6529,0.760000
242,3,37.977619,23.737534,14.9597,0.2806,0.6634,0.800000
243,3,37.977618,23.737535,15.0002,0.2819,0.6704,0.840000
244,3,37.977617,23.737537,15.0411,0.2852,0.6739,0.880000
245,3,37.977616,23.737538,15.0825,0.2904,0.6740,0.920000
246,3,37.977615,23.737540,15.1243,0.2903,0.6707,0.960000
247,3,37.977614,23.737542,15.1658,0.2851,0.6640,1.000000
248,3,37.977613,23.737543,15.2057,0.2699,0.6539,1.040000
249,3,37.977613,23.737545,15.2436,0.2566,0.6404,1.080000
250,3,37.977612,23.737546,15.2798,0.2452,0.6236,1.120000
251,3,37.977611,23.737548,15.3139,0.2287,0.6034,1.160000
252,3,37.977610,23.737549,15.3452,0.2069,0.5799,1.200000
253,3,37.977609,23.737551,15.3727,0.1752,0.5532,1.240000
254,3,37.977608,23.737552,15.3954,0.1400,0.5231,1.280000
255,3,37.977607,23.737554,15.4132,0.1066,0.4899,1.320000
256,3,37.977606,23.737555,15.4265,0.0776,0.4535,1.360000
257,3,37.977605,23.737557,15.4358,0.0515,0.4140,1.400000
258,3,37.977604,23.737558,15.4410,0.0217,0.3715,1.440000
259,3,37.977603,23.737560,15.4415,-0.0158,0.3262,1.480000
260,3,37.977602,23.737561,15.4361,-0.0589,0.2788,1.520000
261,3,37.977601,23.737563,15.4248,-0.0985,0.2303,1.560000
262,3,37.977600,23.737564,15.4083,-0.1302,0.1826,1.600000
263,3,37.977599,23.737566,15.3878,-0.1553,0.1362,1.640000
264,3,37.977598,23.737567,15.3638,-0.1775,0.0913,1.680000
265,3,37.977597,23.737569,15.3366,-0.2009,0.0478,1.720000
266,3,37.977596,23.737570,15.3055,-0.2307,0.0058,1.760000
267,3,37.977595,23.737572,15.2699,-0.2634,-0.0348,1.800000
268,3,37.977594,23.737573,15.2300,-0.2906,-0.0737,1.840000
269,3,37.977593,23.737575,15.1868,-0.3097,-0.1112,1.880000
270,3,37.977592,23.737576,15.1414,-0.3205,-0.1470,1.920000
271,3,37.977591,23.737578,15.0941,-0.3378,-0.1813,1.960000
272,3,37.977590,23.737579,15.0437,-0.3615,-0.2141,2.000000
273,3,37.977589,23.737581,14.9903,-0.3797,-0.2453,2.040000
274,3,37.977588,23.737582,14.9349,-0.3897,-0.2750,2.080000
275,3,37.977587,23.737583,14.8787,-0.3916,-0.3030,2.120000
276,3,37.977586,23.737585,14.8217,-0.3998,-0.3294,2.160000
277,3,37.977585,23.737586,14.7631,-0.4143,-0.3542,2.200000
278,3,37.977584,23.737588,14.7028,-0.4235,-0.3774,2.240000
279,3,37.977583,23.737589,14.6415,-0.4277,-0.3990,2.280000
280,3,37.977582,23.737591,14.5802,-0.4238,-0.4190,2.320000
281,3,37.977581,23.737592,14.5197,-0.4159,-0.4372,2.360000
282,3,37.977580,23.737594,14.4603,-0.4094,-0.4539,2.400000
283,3,37.977579,23.737595,14.4020,-0.4007,-0.4690,2.440000
284,3,37.977579,23.737596,14.3447,-0.3939,-0.4825,2.480000
285,3,37.977578,23.737598,14.2883,-0.3903,-0.4944,2.520000
286,3,37.977577,23.737599,14.2326,-0.3826,-0.5050,2.560000
287,3,37.977576,23.737601,14.1782,-0.3729,-0.5150,2.600000
288,3,37.977575,23.737602,14.1250,-0.3669,-0.5247,2.640000
289,3,37.977574,23.737604,14.0725,-0.3623,-0.5342,2.680000
290,3,37.977573,23.737605,14.0202,-0.3632,-0.5434,2.720000
291,3,37.977573,23.737607,13.9674,-0.3701,-0.5526,2.760000
292,3,37.977572,23.737608,13.9135,-0.3787,-0.5618,2.800000
293,3,37.977571,23.737609,13.8581,-0.3907,-0.5710,2.840000
294,3,37.977570,23.737611,13.8013,-0.3977,-0.5802,2.880000
295,3,37.977569,23.737612,13.7439,-0.3997,-0.5894,2.920000
296,3,37.977569,23.737614,13.6858,-0.4079,-0.5988,2.960000
297,3,37.977568,23.737615,13.6260,-0.4220,-0.6084,3.000000
298,3,37.977567,23.737617,13.5640,-0.4394,-0.6180,3.040000
299,3,37.977566,23.737618,13.4998,-0.4518,-0.6279,3.080000
300,3,37.977566,23.737619,13.4342,-0.4593,-0.6383,3.120000
301,3,37.977565,23.737621,13.3671,-0.4728,-0.6492,3.160000
302,3,37.977564,23.737622,13.2976,-0.4924,-0.6606,3.200000
303,3,37.977564,23.737624,13.2250,-0.5153,-0.6727,3.240000
304,3,37.977563,23.737625,13.1497,-0.5309,-0.6853,3.280000
305,3,37.977562,23.737627,13.0725,-0.5415,-0.6985,3.320000
306,3,37.977562,23.737628,12.9933,-0.5584,-0.7125,3.360000
307,3,37.977561,23.737630,12.9110,-0.5849,-0.7274,3.400000
308,3,37.977560,23.737631,12.8240,-0.6230,-0.7433,3.440000
309,3,37.977560,23.737632,12.7311,-0.6667,-0.7600,3.480000
310,3,37.977559,23.737634,12.6322,-0.7080,-0.7769,3.520000
311,3,37.977559,23.737635,12.5275,-0.7452,-0.7938,3.560000
312,3,37.977558,23.737637,12.4179,-0.7770,-0.8108,3.600000
313,3,37.977557,23.737638,12.3039,-0.8066,-0.8278,3.640000
314,3,37.977557,23.737640,12.1849,-0.8458,-0.8448,3.680000
315,3,37.977556,23.737641,12.0600,-0.8883,-0.8615,3.720000
316,3,37.977556,23.737642,11.9297,-0.9214,-0.8777,3.760000
317,3,37.977555,23.737644,11.7957,-0.9410,-0.8933,3.800000
318,3,37.977555,23.737645,11.6600,-0.9430,-0.9086,3.840000
319,3,37.977554,23.737647,11.5238,-0.9485,-0.9232,3.880000
320,3,37.977554,23.737648,11.3866,-0.9577,-0.9372,3.920000
321,3,37.977553,23.737649,11.2487,-0.9573,-0.9502,3.960000
322,3,37.977553,23.737651,11.1115,-0.9476,-0.9625,4.000000
323,3,37.977553,23.737652,10.9770,-0.9201,-0.9742,4.040000
324,3,37.977552,23.737653,10.8463,-0.8962,-0.9852,4.080000
325,3,37.977552,23.737654,10.7187,-0.8759,-0.9954,4.120000
326,3,37.977552,23.737656,10.5947,-0.8461,-1.0047,4.160000
327,3,37.977551,23.737657,10.4757,-0.8069,-1.0127,4.200000
328,3,37.977551,23.737658,10.3635,-0.7501,-1.0196,4.240000
329,3,37.977551,23.737659,10.2599,-0.6891,-1.0253,4.280000
330,3,37.977551,23.737661,10.1648,-0.6317,-1.0295,4.320000
331,3,37.977550,23.737662,10.0777,-0.5787,-1.0322,4.360000
332,3,37.977550,23.737663,9.9980,-0.5277,-1.0333,4.400000
333,3,37.977550,23.737664,9.9264,-0.4670,-1.0326,4.440000
334,3,37.977550,23.737665,9.8645,-0.3923,-1.0299,4.480000
335,3,37.977550,23.737666,9.8140,-0.3099,-1.0246,4.520000
336,3,37.977549,23.737668,9.7748,-0.2339,-1.0165,4.560000
337,3,37.977549,23.737669,9.7456,-0.1719,-1.0063,4.600000
338,3,37.977549,23.737670,9.7245,-0.1216,-0.9942,4.640000
339,3,37.977549,23.737671,9.7104,-0.0734,-0.9803,4.680000
340,3,37.977549,23.737672,9.7035,-0.0229,-0.9645,4.720000
341,3,37.977549,23.737673,9.7044,0.0343,-0.9470,4.760000
342,3,37.977549,23.737675,9.7134,0.0918,-0.9281,4.800000
343,3,37.977549,23.737676,9.7298,0.1348,-0.9078,4.840000
344,3,37.977549,23.737677,9.7514,0.1662,-0.8860,4.880000
345,3,37.977549,23.737678,9.7768,0.1863,-0.8628,4.920000
346,3,37.977549,23.737680,9.8056,0.2129,-0.8384,4.960000
347,3,37.977549,23.737681,9.8386,0.2462,-0.8129,5.000000
348,3,37.977549,23.737682,9.8755,0.2649,-0.7864,5.040000
349,3,37.977549,23.737683,9.9141,0.2721,-0.7589,5.080000
350,3,37.977549,23.737685,9.9530,0.2679,-0.7302,5.120000
351,3,37.977549,23.737686,9.9918,0.2702,-0.7004,5.160000
352,3,37.977549,23.737687,10.0313,0.2792,-0.6697,5.200000
353,3,37.977549,23.737688,10.0712,0.2737,-0.6382,5.240000
354,3,37.977549,23.737690,10.1092,0.2546,-0.6059,5.280000
355,3,37.977549,23.737691,10.1437,0.2241,-0.5728,5.320000
356,3,37.977550,23.737692,10.1739,0.1956,-0.5389,5.360000
357,3,37.977550,23.737694,10.2007,0.1767,-0.5045,5.400000
358,3,37.977550,23.737695,10.2248,0.1579,-0.4698,5.440000
359,3,37.977550,23.737696,10.2461,0.1371,-0.4346,5.480000
360,3,37.977550,23.737697,10.2626,0.1194,-0.4155,5.520000
361,3,37.977550,23.737699,10.2766,0.0942,-0.3956,5.560000
362,3,37.977550,23.737700,10.2873,0.0678,-0.3759,5.600000
363,3,37.977550,23.737701,10.2951,0.0491,-0.3564,5.640000
364,3,37.977551,23.737703,10.3011,0.0391,-0.3373,5.680000
365,3,37.977551,23.737704,10.3066,0.0390,-0.3184,5.720000
366,3,37.977551,23.737705,10.3123,0.0372,-0.2998,5.760000
367,3,37.977551,23.737707,10.3174,0.0272,-0.2814,5.800000
368,3,37.977551,23.737708,10.3214,0.0189,-0.2632,5.840000
369,3,37.977551,23.737709,10.3246,0.0126,-0.2453,5.880000
370,3,37.977552,23.737710,10.3274,0.0086,-0.2279,5.920000
371,3,37.977552,23.737712,10.3295,0.0018,-0.2110,5.960000
372,3,37.977552,23.737713,10.3308,-0.0083,-0.1944,6.000000
373,4,37.977863,23.737325,34.1970,0.0318,0.0879,0.000000
374,4,37.977861,23.737327,34.1988,-0.0076,0.1015,0.040000
375,4,37.977858,23.737329,34.1959,-0.0319,0.1149,0.080000
376,4,37.977855,23.737332,34.1896,-0.0562,0.1283,0.120000
377,4,37.977852,23.737334,34.1781,-0.1033,0.1415,0.160000
378,4,37.977849,23.737337,34.1582,-0.1731,0.1546,0.200000
379,4,37.977846,23.737339,34.1266,-0.2656,0.1676,0.240000
380,4,37.977843,23.737341,34.0812,-0.3657,0.1805,0.280000
381,4,37.977841,23.737344,34.0230,-0.4430,0.1933,0.320000
382,4,37.977838,23.737346,33.9561,-0.4862,0.2059,0.360000
383,4,37.977835,23.737349,33.8854,-0.4954,0.2184,0.400000
384,4,37.977832,23.737351,33.8142,-0.4932,0.2307,0.440000
385,4,37.977829,23.737353,33.7423,-0.5062,0.2425,0.480000
386,4,37.977826,23.737356,33.9231,-0.2393,0.1699,0.520000
387,4,37.977823,23.737358,33.8880,-0.2476,0.1804,0.560000
388,4,37.977821,23.737360,33.8524,-0.2480,0.1897,0.600000
389,4,37.977818,23.737363,33.8166,-0.2484,0.1978,0.640000
390,4,37.977815,23.737365,33.7812,-0.2430,0.2048,0.680000
391,4,37.977812,23.737368,33.7461,-0.2454,0.2105,0.720000
392,4,37.977809,23.737370,33.7091,-0.2685,0.2150,0.760000
393,4,37.977806,23.737372,33.6678,-0.3043,0.2183,0.800000
394,4,37.977804,23.737375,33.6208,-0.3489,0.2204,0.840000
395,4,37.977801,23.737377,33.5686,-0.3758,0.2213,0.880000
396,4,37.977798,23.737379,33.5138,-0.3851,0.2209,0.920000
